"unique_site_id","state","watershed","lake","usgs_station_id","site_description","latitude","longitude","collection_date","parameter","parameter_description","result","lab_qualifier","result_unit","detection_limit","detection_limit_code"
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",12.55,NA,"PCT",NA,NA
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",0.68,NA,"PCT",NA,NA
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"75.0_UM","75.0 um",0.79,NA,"PCT",NA,NA
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"31.3_UM","31.3 um",1.61,NA,"PCT",NA,NA
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"15.6_UM","15.6 um",1.17,NA,"PCT",NA,NA
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"7.8_UM","7.8 um",0.69,NA,"PCT",NA,NA
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"3.9_UM","3.9 um",0.64,NA,"PCT",NA,NA
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"1.95_UM","1.95 um",-0.18,NA,"PCT",NA,NA
"IN-CCU","IN","Burns Ditch","Michigan","413538087022402","COFFEE CR DS OF 1100 N NR CHESTERTON, IN",41.59388889,-87.04,2017-06-14,"0.98_UM","0.98 um",0.23,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"TOTAL_SOLIDS","Total Solids",75,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"TOC","Total Organic Carbon",0.146,"*","PCT",0.05,"RDL"
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0.14,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",0.33,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",1.91,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",3.95,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",26,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",62.55,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",1.15,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"75.0_UM","75.0 um",0.36,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"31.3_UM","31.3 um",0.31,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"15.6_UM","15.6 um",0.23,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"7.8_UM","7.8 um",0.18,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"3.9_UM","3.9 um",0.44,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"1.95_UM","1.95 um",-0.3,NA,"PCT",NA,NA
"MI-CLT","MI","Clinton","Erie","04161820","Cinton River at Sterling Heights, MI",42.61447814,-83.02659329,2017-06-28,"0.98_UM","0.98 um",0.3,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"TOTAL_SOLIDS","Total Solids",75.4,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"TOC","Total Organic Carbon",0.587,"*","PCT",0.05,"RDL"
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0.192,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",0.407,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",0.586,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",5.57,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",27.4,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",46.2,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",5.69,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"75.0_UM","75.0 um",4.03,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"31.3_UM","31.3 um",4.6,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"15.6_UM","15.6 um",1.58,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"7.8_UM","7.8 um",0.863,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"3.9_UM","3.9 um",0.575,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"1.95_UM","1.95 um",0.0371,NA,"PCT",NA,NA
"OH-CRI","OH","Cuyahoga","Erie","04208000","Cuyahoga River at Independence , OH",41.39533087,-81.6298478,2017-06-06,"0.98_UM","0.98 um",0.408,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"TOTAL_SOLIDS","Total Solids",83,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"TOC","Total Organic Carbon",0.141,"*","PCT",0.05,"RDL"
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",3.81,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",3.63,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",6.23,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",31.24,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",47.71,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",5.69,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",0.06,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"75.0_UM","75.0 um",0.1,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"31.3_UM","31.3 um",-0.02,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"15.6_UM","15.6 um",0.04,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"7.8_UM","7.8 um",0.02,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"3.9_UM","3.9 um",0.06,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"1.95_UM","1.95 um",-0.09,NA,"PCT",NA,NA
"OH-CRP","OH","Cuyahoga","Erie","04206000","Cuyahoga River at Old Portage OH",41.13561,-81.54706,2017-06-07,"0.98_UM","0.98 um",0.12,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"TOTAL_SOLIDS","Total Solids",83.9,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"TOC","Total Organic Carbon",0.717,"*","PCT",0.05,"RDL"
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",29.28,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",23.81,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",21.09,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",16.11,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",7.25,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",2.55,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",0.255,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"75.0_UM","75.0 um",0.39,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"31.3_UM","31.3 um",0.68,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"15.6_UM","15.6 um",0.48,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"7.8_UM","7.8 um",0.42,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"3.9_UM","3.9 um",0.29,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"1.95_UM","1.95 um",0.1,NA,"PCT",NA,NA
"OH-EBR","OH","Rocky","Erie","412204081511300","East Branch Rocky River at W Center St in Berea OH",41.368,-81.854,2017-06-06,"0.98_UM","0.98 um",0.29,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"TOTAL_SOLIDS","Total Solids",63,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"TOC","Total Organic Carbon",2.52,"*","PCT",0.05,"RDL"
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",11.44,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",6.75,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",5.85,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",6.99,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",12.94,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",25.91,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",5.62,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"75.0_UM","75.0 um",4.16,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"31.3_UM","31.3 um",9.52,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"15.6_UM","15.6 um",4.43,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"7.8_UM","7.8 um",4.01,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"3.9_UM","3.9 um",1.74,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"1.95_UM","1.95 um",0.69,NA,"PCT",NA,NA
"WI-ERG","WI","Fox","Michigan","040851379","EAST RIVER BELOW CEDAR ST AT GREEN BAY, WI",44.514852,-88.001329,2017-06-08,"0.98_UM","0.98 um",1.01,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"TOTAL_SOLIDS","Total Solids",63.4,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"TOC","Total Organic Carbon",2.84,"*","PCT",0.05,"RDL"
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",1.51,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",2.62,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",13.01,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",27.63,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",19.26,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",16.81,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",2.15,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"75.0_UM","75.0 um",1.69,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"31.3_UM","31.3 um",8.69,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"15.6_UM","15.6 um",3.1,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"7.8_UM","7.8 um",1.82,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"3.9_UM","3.9 um",0.1,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"1.95_UM","1.95 um",-0.08,NA,"PCT",NA,NA
"NY-GBF","NY","Oswego","Ontario","04240253","GEDDES BROOK AT FAIRMOUNT NY",43.05722,-76.23417,2017-06-08,"0.98_UM","0.98 um",0.13,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"TOTAL_SOLIDS","Total Solids",81.1,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"TOC","Total Organic Carbon",0.256,"*","PCT",0.05,"RDL"
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0.9,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",10.88,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",14.15,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",25.54,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",33.8,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",10.29,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",0.68,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"75.0_UM","75.0 um",0.51,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"31.3_UM","31.3 um",0.78,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"15.6_UM","15.6 um",0.63,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"7.8_UM","7.8 um",0.64,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"3.9_UM","3.9 um",0.49,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"1.95_UM","1.95 um",0.1,NA,"PCT",NA,NA
"WI-GCK","WI","Fox","Michigan","04084468","GARNERS CREEK AT PARK STREET AT KAUKAUNA, WI",44.264711,-88.305386,2017-06-08,"0.98_UM","0.98 um",0.36,NA,"PCT",NA,NA
"NY-GRF","NY","Genesee","Ontario","04231600","GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",43.141722,-77.616306,2017-06-06,"TOTAL_SOLIDS","Total Solids",57.8,NA,"PCT",NA,NA
"NY-GRF","NY","Genesee","Ontario","04231600","GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",43.141722,-77.616306,2017-06-06,"TOC","Total Organic Carbon",1.07,"*","PCT",0.05,"RDL"
"NY-GRF","NY","Genesee","Ontario","04231600","GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",43.141722,-77.616306,2017-06-06,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",1.01,NA,"PCT",NA,NA
"NY-GRF","NY","Genesee","Ontario","04231600","GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",43.141722,-77.616306,2017-06-06,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",1.24,NA,"PCT",NA,NA
"NY-GRF","NY","Genesee","Ontario","04231600","GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",43.141722,-77.616306,2017-06-06,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",1.13,NA,"PCT",NA,NA
